Force,Displacement,Velocity
-226.13,0.00666758,-1.60368
-228.55,0.00656992,-1.61345
-230.96,0.00647227,-1.61833
-230.96,0.00637461,-1.62321
-233.38,0.00627695,-1.62809
-235.8,0.0061793,-1.64762
-238.22,0.00608164,-1.67204
-240.64,0.00598398,-1.69157
-240.64,0.00588633,-1.69157
-240.64,0.00573984,-1.68669
-243.05,0.00564219,-1.69645
-245.47,0.00554453,-1.71598
-247.89,0.00544688,-1.73063
-247.89,0.00534922,-1.72575
-247.89,0.00525156,-1.72087
-250.31,0.00515391,-1.71598
-250.31,0.00500742,-1.73063
-252.73,0.00490977,-1.75016
-255.14,0.00481211,-1.76481
-257.56,0.00471445,-1.77458
-257.56,0.00456797,-1.77458
-259.98,0.00447031,-1.77946
-259.98,0.00437266,-1.78923
-262.4,0.004275,-1.79899
-264.82,0.00417734,-1.79899
-267.23,0.00403086,-1.77946
-267.23,0.0039332,-1.75993
-267.23,0.00383555,-1.75505
-267.23,0.00373789,-1.77458
-269.65,0.00359141,-1.79899
-272.07,0.00349375,-1.81852
-274.49,0.00339609,-1.82829
-272.07,0.00324961,-1.83805
-276.91,0.00315195,-1.86247
-276.91,0.0030543,-1.88688
-279.32,0.00295664,-1.90153
-279.32,0.00285898,-1.89177
-279.32,0.0027125,-1.87223
-281.74,0.00261484,-1.84294
-284.16,0.00251719,-1.83317
-284.16,0.0023707,-1.83317
-286.58,0.00227305,-1.83317
-289,0.00212656,-1.83317
-286.58,0.00202891,-1.82829
-286.58,0.00193125,-1.83317
-286.58,0.00183359,-1.85759
-286.58,0.00168711,-1.89665
-289,0.00158945,-1.92106
-289,0.00144297,-1.92595
-289,0.00139414,-1.92106
-289,0.00124766,-1.91618
-291.41,0.00115,-1.91618
-293.83,0.00100352,-1.90641
-293.83,0.00090586,-1.882
-293.83,0.0008082,-1.86247
-291.41,0.00071055,-1.84782
-291.41,0.00056406,-1.84782
-293.83,0.00046641,-1.85759
-293.83,0.00036875,-1.86735
-293.83,0.00027109,-1.87223
-293.83,0.00012461,-1.882
-293.83,-0.00002187,-1.89665
-293.83,-0.00011953,-1.91618
-293.83,-0.00021719,-1.93571
-293.83,-0.00031484,-1.94059
-293.83,-0.00046133,-1.93083
-291.41,-0.00055898,-1.90641
-291.41,-0.00065664,-1.89177
-291.41,-0.0007543,-1.882
-291.41,-0.00090078,-1.87712
-293.83,-0.00099844,-1.86247
-291.41,-0.00114492,-1.84782
-291.41,-0.00124258,-1.8527
-289,-0.00134023,-1.86735
-289,-0.00148672,-1.88688
-289,-0.00158437,-1.89665
-289,-0.00173086,-1.89177
-286.58,-0.00177969,-1.88688
-284.16,-0.00192617,-1.87712
-284.16,-0.00202383,-1.87223
-286.58,-0.00217031,-1.87223
-286.58,-0.00226797,-1.86735
-286.58,-0.00236562,-1.85759
-284.16,-0.00251211,-1.84294
-281.74,-0.00260977,-1.82341
-279.32,-0.00275625,-1.81364
-279.32,-0.00280508,-1.82341
-279.32,-0.00295156,-1.83317
-276.91,-0.00304922,-1.83317
-274.49,-0.00314687,-1.82341
-272.07,-0.00329336,-1.82341
-272.07,-0.00339102,-1.83317
-272.07,-0.0035375,-1.83805
-272.07,-0.00363516,-1.82341
-269.65,-0.00373281,-1.78923
-267.23,-0.00383047,-1.7697
-264.82,-0.00392812,-1.7697
-267.23,-0.00402578,-1.77946
-264.82,-0.00417227,-1.78923
-262.4,-0.00426992,-1.77946
-259.98,-0.00436758,-1.77458
-257.56,-0.00451406,-1.76481
-257.56,-0.00461172,-1.7697
-257.56,-0.00470937,-1.77458
-255.14,-0.0047582,-1.76481
-252.73,-0.00490469,-1.75016
-250.31,-0.00500234,-1.72575
-247.89,-0.0051,-1.7111
-247.89,-0.00519766,-1.70622
-247.89,-0.00529531,-1.70622
-243.05,-0.0054418,-1.69645
-243.05,-0.00553945,-1.6818
-240.64,-0.00563711,-1.67692
-238.22,-0.00573477,-1.67692
-235.8,-0.00583242,-1.68669
-233.38,-0.00593008,-1.69157
-228.55,-0.00602773,-1.67692
-228.55,-0.00612539,-1.64762
-226.13,-0.00622305,-1.62321
-223.71,-0.0063207,-1.60856
-221.29,-0.00641836,-1.5988
-221.29,-0.00651602,-1.58903
-218.87,-0.00661367,-1.57438
-216.46,-0.00671133,-1.55973
-214.04,-0.00680898,-1.54997
-211.62,-0.00690664,-1.54997
-211.62,-0.0070043,-1.55973
-209.2,-0.00710195,-1.55973
-206.78,-0.00719961,-1.54997
-201.95,-0.00729727,-1.53532
-201.95,-0.00734609,-1.52067
-199.53,-0.00744375,-1.51579
-199.53,-0.00754141,-1.50602
-194.69,-0.00763906,-1.48649
-189.86,-0.00773672,-1.4572
-187.44,-0.00783437,-1.43766
-187.44,-0.00793203,-1.4279
-185.02,-0.00798086,-1.43278
-180.19,-0.00807852,-1.4279
-177.77,-0.00817617,-1.41813
-175.35,-0.00827383,-1.40348
-172.93,-0.00837148,-1.39372
-170.52,-0.00842031,-1.39372
-168.1,-0.00851797,-1.38884
-163.26,-0.00861563,-1.37419
-160.84,-0.00866445,-1.34977
-156.01,-0.00876211,-1.32048
-153.59,-0.00885977,-1.30095
-151.17,-0.00890859,-1.2863
-148.75,-0.00900625,-1.26677
-143.92,-0.00905508,-1.24723
-141.5,-0.00915273,-1.2277
-136.66,-0.00925039,-1.22282
-136.66,-0.00929922,-1.22282
-134.25,-0.00939688,-1.22282
-131.83,-0.0094457,-1.21794
-126.99,-0.00949453,-1.20817
-124.57,-0.00959219,-1.19352
-122.16,-0.00968984,-1.18376
-119.74,-0.00973867,-1.16911
-114.9,-0.0097875,-1.1447
-110.07,-0.00988516,-1.10563
-107.65,-0.00993398,-1.07145
-105.23,-0.01003164,-1.05192
-102.81,-0.01008047,-1.05192
-100.39,-0.0101293,-1.0568
-97.98,-0.01022695,-1.04704
-95.56,-0.01027578,-1.03239
-90.72,-0.01032461,-1.02262
-90.72,-0.01037344,-1.01774
-88.3,-0.01042227,-1.01286
-85.89,-0.01051992,-1.00798
-83.47,-0.01056875,-0.98356
-81.05,-0.01066641,-0.94938
-76.21,-0.01066641,-0.92009
-73.8,-0.01076406,-0.89567
-73.8,-0.01081289,-0.87614
-68.96,-0.01086172,-0.85661
-66.54,-0.01091055,-0.8322
-64.12,-0.01095938,-0.81755
-61.71,-0.01105703,-0.80778
-59.29,-0.01105703,-0.80778
-59.29,-0.01110586,-0.79802
-59.29,-0.01115469,-0.78825
-56.87,-0.01120352,-0.78337
-54.45,-0.01125234,-0.77848
-56.87,-0.01130117,-0.78337
-54.45,-0.01135,-0.77848
-54.45,-0.01139883,-0.7736
-54.45,-0.01144766,-0.76384
-54.45,-0.01149648,-0.75895
-52.03,-0.01154531,-0.75895
-49.62,-0.01154531,-0.74919
-42.36,-0.01164297,-0.71501
-32.69,-0.01164297,-0.66618
-25.44,-0.0116918,-0.61247
-18.18,-0.01174063,-0.56852
-18.18,-0.01174063,-0.53434
-15.77,-0.01178945,-0.51481
-13.35,-0.01183828,-0.49528
-10.93,-0.01188711,-0.4611
-8.51,-0.01188711,-0.42692
-6.09,-0.01188711,-0.40739
-6.09,-0.01193594,-0.39762
-6.09,-0.01198477,-0.38786
-3.68,-0.01198477,-0.36833
-1.26,-0.01203359,-0.35368
1.16,-0.01203359,-0.34391
3.58,-0.01203359,-0.33903
6,-0.01208242,-0.32927
8.41,-0.01208242,-0.30973
10.83,-0.01208242,-0.2902
10.83,-0.01213125,-0.27067
10.83,-0.01213125,-0.26091
13.25,-0.01218008,-0.24626
15.67,-0.01213125,-0.22673
18.09,-0.01218008,-0.19743
20.5,-0.01218008,-0.15837
22.92,-0.01218008,-0.13395
22.92,-0.01222891,-0.1193
22.92,-0.01222891,-0.11442
25.34,-0.01222891,-0.10954
27.76,-0.01222891,-0.09977
30.18,-0.01222891,-0.09001
32.59,-0.01222891,-0.08024
35.01,-0.01222891,-0.07048
37.43,-0.01222891,-0.06071
39.85,-0.01222891,-0.0363
44.68,-0.01227773,-0.00212
49.52,-0.01222891,0.0223
59.19,-0.01222891,0.04671
66.45,-0.01222891,0.06136
76.12,-0.01222891,0.08577
85.79,-0.01222891,0.11507
93.04,-0.01222891,0.13948
102.72,-0.01222891,0.15902
105.13,-0.01222891,0.16878
119.64,-0.01222891,0.17855
138.98,-0.01218008,0.17366
163.16,-0.01218008,0.14925
187.34,-0.01218008,0.13948
201.85,-0.01218008,0.15413
206.69,-0.01213125,0.1932
201.85,-0.01213125,0.25179
194.6,-0.01208242,0.32015
187.34,-0.01208242,0.36898
182.51,-0.01208242,0.39827
180.09,-0.01203359,0.4178
180.09,-0.01198477,0.43245
182.51,-0.01198477,0.44222
180.09,-0.01198477,0.43734
180.09,-0.01193594,0.42757
177.67,-0.01193594,0.4178
177.67,-0.01188711,0.4178
177.67,-0.01188711,0.42757
177.67,-0.01183828,0.45198
177.67,-0.01178945,0.48616
180.09,-0.01178945,0.52034
182.51,-0.01174063,0.54964
182.51,-0.0116918,0.56917
180.09,-0.0116918,0.58382
180.09,-0.01164297,0.59847
182.51,-0.01159414,0.618
184.93,-0.01154531,0.64241
184.93,-0.01154531,0.66195
187.34,-0.01149648,0.68148
187.34,-0.01139883,0.69612
187.34,-0.01139883,0.70589
189.76,-0.01135,0.71566
189.76,-0.01130117,0.72054
189.76,-0.01125234,0.71566
189.76,-0.01120352,0.71566
189.76,-0.01115469,0.73519
192.18,-0.01110586,0.77425
192.18,-0.01105703,0.81331
194.6,-0.0110082,0.84749
197.02,-0.01095938,0.87191
197.02,-0.01091055,0.89144
197.02,-0.01086172,0.9012
197.02,-0.01081289,0.90609
197.02,-0.01076406,0.89144
197.02,-0.01071523,0.87679
197.02,-0.01066641,0.87679
197.02,-0.01056875,0.89144
199.43,-0.01051992,0.91585
199.43,-0.01047109,0.95491
201.85,-0.01037344,0.99398
201.85,-0.01032461,1.02327
201.85,-0.01027578,1.05257
201.85,-0.01022695,1.06722
204.27,-0.0101293,1.07698
204.27,-0.01008047,1.07698
204.27,-0.01003164,1.07698
206.69,-0.00998281,1.0721
206.69,-0.00988516,1.07698
206.69,-0.0097875,1.08675
209.11,-0.00973867,1.10628
209.11,-0.00968984,1.1307
209.11,-0.00959219,1.15511
209.11,-0.00949453,1.17464
209.11,-0.0094457,1.19417
209.11,-0.00939688,1.2137
211.52,-0.00929922,1.23323
211.52,-0.00925039,1.25765
213.94,-0.00915273,1.27718
211.52,-0.00910391,1.28206
213.94,-0.00900625,1.28206
213.94,-0.00890859,1.28695
216.36,-0.00885977,1.29671
216.36,-0.00876211,1.30159
213.94,-0.00871328,1.30159
213.94,-0.00861563,1.29671
216.36,-0.00851797,1.30648
218.78,-0.00842031,1.33089
218.78,-0.00837148,1.36507
218.78,-0.00827383,1.39437
218.78,-0.00817617,1.4139
218.78,-0.00807852,1.42366
221.2,-0.00802969,1.43343
221.2,-0.00793203,1.43831
221.2,-0.00783437,1.4432
221.2,-0.00773672,1.4432
221.2,-0.00768789,1.4432
223.61,-0.00759023,1.44808
223.61,-0.00749258,1.46273
223.61,-0.00739492,1.48714
223.61,-0.00729727,1.50667
223.61,-0.00719961,1.52132
226.03,-0.00710195,1.53109
226.03,-0.00705312,1.54085
226.03,-0.00695547,1.56038
226.03,-0.00680898,1.57015
226.03,-0.00676016,1.57503
226.03,-0.0066625,1.5848
228.45,-0.00656484,1.59456
228.45,-0.00646719,1.60433
228.45,-0.00636953,1.61409
228.45,-0.00627187,1.61898
228.45,-0.00617422,1.61898
228.45,-0.00607656,1.62386
230.87,-0.00593008,1.62874
230.87,-0.00588125,1.64827
230.87,-0.00578359,1.66292
230.87,-0.00568594,1.68245
230.87,-0.00553945,1.69222
233.29,-0.00549062,1.6971
233.29,-0.00534414,1.70198
233.29,-0.00524648,1.71175
233.29,-0.00514883,1.71175
233.29,-0.00505117,1.70687
233.29,-0.00495352,1.69222
233.29,-0.00485586,1.69222
233.29,-0.00470937,1.71175
235.7,-0.00461172,1.73616
235.7,-0.00451406,1.76058
235.7,-0.00441641,1.77523
235.7,-0.00426992,1.78499
235.7,-0.00417227,1.79964
238.12,-0.00407461,1.81429
238.12,-0.00397695,1.81917
238.12,-0.0038793,1.80941
238.12,-0.00378164,1.78988
238.12,-0.00363516,1.77034
238.12,-0.0035375,1.77523
240.54,-0.00343984,1.80452
240.54,-0.00334219,1.83382
240.54,-0.0031957,1.84847
240.54,-0.00309805,1.84847
240.54,-0.00295156,1.8387
242.96,-0.00290273,1.84847
242.96,-0.00275625,1.85823
242.96,-0.00265859,1.85335
240.54,-0.00251211,1.82894
242.96,-0.00241445,1.80941
242.96,-0.0023168,1.81429
242.96,-0.00221914,1.84359
242.96,-0.00207266,1.868
242.96,-0.001975,1.87288
242.96,-0.00187734,1.868
242.96,-0.00173086,1.86312
242.96,-0.0016332,1.87288
245.38,-0.00148672,1.89241
245.38,-0.00138906,1.90218
245.38,-0.00129141,1.89241
242.96,-0.00114492,1.87288
242.96,-0.00104727,1.86312
245.38,-0.00090078,1.868
247.79,-0.00080312,1.88753
245.38,-0.00070547,1.89241
245.38,-0.00060781,1.87288
245.38,-0.00046133,1.85335
247.79,-0.00036367,1.86312
247.79,-0.00021719,1.8973
247.79,-0.00011953,1.93148
247.79,-0.00002187,1.93148
247.79,0.00012461,1.91195
247.79,0.00022227,1.89241
250.21,0.00031992,1.90218
252.63,0.00041758,1.91683
252.63,0.00056406,1.91195
252.63,0.00066172,1.88753
252.63,0.00075938,1.85335
252.63,0.00090586,1.83382
252.63,0.00100352,1.8387
255.05,0.00110117,1.87288
255.05,0.00124766,1.90218
252.63,0.00134531,1.90706
252.63,0.00144297,1.8973
252.63,0.00158945,1.8973
255.05,0.00168711,1.90706
257.47,0.00178477,1.92171
255.05,0.00193125,1.90218
252.63,0.00202891,1.868
252.63,0.00212656,1.83382
255.05,0.00222422,1.82405
255.05,0.0023707,1.83382
255.05,0.00246836,1.84847
255.05,0.00256602,1.86312
255.05,0.0027125,1.868
255.05,0.00281016,1.87288
252.63,0.00290781,1.88265
255.05,0.00300547,1.88753
255.05,0.00315195,1.88265
252.63,0.00324961,1.868
252.63,0.00334727,1.84359
252.63,0.00349375,1.82405
252.63,0.00359141,1.80941
252.63,0.00368906,1.80941
252.63,0.00378672,1.79964
250.21,0.0039332,1.78499
250.21,0.00403086,1.77034
252.63,0.00417734,1.77523
252.63,0.004275,1.79476
252.63,0.00437266,1.80941
252.63,0.00447031,1.80941
250.21,0.00456797,1.79476
250.21,0.00471445,1.77523
252.63,0.00481211,1.76546
252.63,0.00490977,1.7557
252.63,0.00500742,1.75081
250.21,0.00515391,1.73616
250.21,0.00525156,1.71663
250.21,0.00534922,1.70198
250.21,0.00544688,1.6971
250.21,0.00554453,1.71175
250.21,0.00564219,1.73128
250.21,0.00573984,1.73616
250.21,0.0058375,1.73128
250.21,0.00598398,1.71663
252.63,0.00608164,1.70687
250.21,0.0061793,1.69222
250.21,0.00627695,1.6678
250.21,0.00637461,1.63851
247.79,0.00647227,1.61409
247.79,0.00656992,1.59945
247.79,0.00666758,1.58968
247.79,0.00676523,1.59456
247.79,0.00686289,1.60433
247.79,0.00696055,1.62386
247.79,0.0070582,1.63363
247.79,0.00715586,1.62386
247.79,0.00725352,1.59945
247.79,0.00735117,1.57015
247.79,0.00744883,1.54085
245.38,0.00754648,1.52132
245.38,0.00764414,1.50667
245.38,0.00769297,1.49691
245.38,0.00779063,1.49202
245.38,0.00793711,1.48714
245.38,0.00798594,1.48226
245.38,0.00808359,1.48226
245.38,0.00818125,1.47738
245.38,0.00827891,1.47249
245.38,0.00837656,1.45784
245.38,0.00847422,1.4432
242.96,0.00852305,1.42855
245.38,0.0086207,1.41878
242.96,0.00871836,1.40413
245.38,0.00881602,1.3846
245.38,0.00886484,1.36995
242.96,0.0089625,1.36019
242.96,0.00906016,1.3553
242.96,0.00915781,1.35042
242.96,0.00920664,1.33577
242.96,0.00925547,1.31624
240.54,0.00935312,1.29671
240.54,0.00945078,1.28695
240.54,0.00949961,1.28206
242.96,0.00959727,1.27718
240.54,0.00964609,1.26253
240.54,0.00974375,1.23812
238.12,0.00984141,1.20882
238.12,0.00989023,1.19417
240.54,0.00993906,1.18441
240.54,0.01003672,1.17952
238.12,0.01008555,1.15999
238.12,0.0101832,1.1307
238.12,0.01023203,1.11116
238.12,0.01028086,1.11116
238.12,0.01037852,1.12093
238.12,0.01047617,1.12093
235.7,0.010525,1.1014
235.7,0.01057383,1.07698
233.29,0.01062266,1.05745
233.29,0.01067148,1.05257
235.7,0.01076914,1.0428
233.29,0.01081797,1.02816
233.29,0.0108668,1.00374
233.29,0.01091562,0.97933
233.29,0.01101328,0.9598
233.29,0.01106211,0.94027
233.29,0.01111094,0.92562
230.87,0.01115977,0.90609
228.45,0.01120859,0.88655
228.45,0.01125742,0.86702
230.87,0.01130625,0.86214
228.45,0.01135508,0.86214
228.45,0.01140391,0.85237
228.45,0.01150156,0.83284
228.45,0.01155039,0.80355
228.45,0.01155039,0.78402
226.03,0.01159922,0.77425
226.03,0.01169687,0.76448
226.03,0.01169687,0.74495
223.61,0.0117457,0.71566
223.61,0.01179453,0.69124
221.2,0.01184336,0.68148
223.61,0.01189219,0.67659
223.61,0.01194102,0.67659
223.61,0.01198984,0.66195
221.2,0.01198984,0.62777
218.78,0.01203867,0.5887
216.36,0.0120875,0.56917
218.78,0.01213633,0.56917
218.78,0.01213633,0.56917
216.36,0.01218516,0.54476
213.94,0.01218516,0.51058
213.94,0.01223398,0.4764
213.94,0.01228281,0.47152
213.94,0.01228281,0.4764
213.94,0.01233164,0.47152
211.52,0.01233164,0.44222
209.11,0.01238047,0.40804
209.11,0.01238047,0.38851
209.11,0.0124293,0.38363
206.69,0.0124293,0.38851
206.69,0.01247812,0.37386
206.69,0.01247812,0.34456
201.85,0.01247812,0.31527
201.85,0.01252695,0.29085
201.85,0.01252695,0.2762
201.85,0.01257578,0.26644
199.43,0.01257578,0.24202
197.02,0.01257578,0.21273
194.6,0.01257578,0.18343
192.18,0.01262461,0.17366
192.18,0.01262461,0.16878
189.76,0.01262461,0.15413
187.34,0.01262461,0.12972
182.51,0.01262461,0.1053
180.09,0.01267344,0.10042
177.67,0.01262461,0.1053
177.67,0.01262461,0.1053
172.84,0.01262461,0.08577
168,0.01267344,0.05159
160.75,0.01267344,0.0223
158.33,0.01262461,0.01253
151.07,0.01267344,0.00765
143.82,0.01262461,-0.01188
131.73,0.01267344,-0.04118
114.81,0.01267344,-0.07536
95.46,0.01262461,-0.09001
76.12,0.01262461,-0.08512
59.19,0.01262461,-0.08512
42.27,0.01262461,-0.10466
27.76,0.01262461,-0.13395
15.67,0.01262461,-0.16813
10.83,0.01262461,-0.18766
8.41,0.01257578,-0.20231
8.41,0.01257578,-0.21696
3.58,0.01252695,-0.25114
-1.26,0.01252695,-0.2902
-1.26,0.01252695,-0.3195
-1.26,0.01252695,-0.33415
-1.26,0.01247812,-0.33903
-1.26,0.01247812,-0.3488
-3.68,0.0124293,-0.37809
-8.51,0.0124293,-0.41227
-8.51,0.01238047,-0.42692
-10.93,0.01238047,-0.4318
-13.35,0.01233164,-0.42692
-13.35,0.01233164,-0.43669
-15.77,0.01228281,-0.4611
-18.18,0.01223398,-0.47575
-18.18,0.01223398,-0.48552
-20.6,0.01218516,-0.48552
-23.02,0.01213633,-0.50505
-25.44,0.01213633,-0.53434
-25.44,0.0120875,-0.57341
-30.27,0.01203867,-0.6027
-32.69,0.01203867,-0.62223
-35.11,0.01198984,-0.632
-35.11,0.01194102,-0.64665
-37.53,0.01189219,-0.6613
-39.94,0.01184336,-0.67106
-42.36,0.01184336,-0.67595
-44.78,0.01179453,-0.68083
-47.2,0.0117457,-0.68571
-47.2,0.01169687,-0.70524
-49.62,0.01164805,-0.73454
-52.03,0.01159922,-0.75407
-54.45,0.01155039,-0.76872
-54.45,0.01150156,-0.77848
-54.45,0.01145273,-0.78825
-54.45,0.01140391,-0.79313
-56.87,0.01140391,-0.79802
-56.87,0.01135508,-0.79313
-59.29,0.01125742,-0.79313
-64.12,0.01120859,-0.8029
-68.96,0.01115977,-0.82731
-76.21,0.01111094,-0.87126
-81.05,0.01106211,-0.90544
-83.47,0.01101328,-0.92985
-88.3,0.01096445,-0.9445
-88.3,0.0108668,-0.96403
-90.72,0.01081797,-0.99333
-93.14,0.01076914,-1.01774
-95.56,0.01072031,-1.03727
-97.98,0.01062266,-1.04704
-100.39,0.01062266,-1.06169
-102.81,0.010525,-1.0861
-105.23,0.01047617,-1.10563
-107.65,0.01037852,-1.11052
-110.07,0.01032969,-1.10563
-114.9,0.01028086,-1.11052
-117.32,0.0101832,-1.12028
-119.74,0.01013437,-1.13493
-122.16,0.01003672,-1.13981
-124.57,0.00998789,-1.14958
-124.57,0.00993906,-1.16423
-126.99,0.00984141,-1.17887
-129.41,0.00974375,-1.20817
-134.25,0.00969492,-1.23259
-136.66,0.00959727,-1.26188
-139.08,0.00954844,-1.27165
-139.08,0.00945078,-1.27165
-143.92,0.00940195,-1.27653
-146.34,0.0093043,-1.2863
-148.75,0.00925547,-1.30095
-151.17,0.00915781,-1.31071
-153.59,0.00906016,-1.31071
-158.43,0.0089625,-1.31559
-160.84,0.00891367,-1.33024
-163.26,0.00881602,-1.35466
-165.68,0.00871836,-1.38884
-168.1,0.00866953,-1.41325
-172.93,0.00857187,-1.42302
-172.93,0.00852305,-1.4279
-175.35,0.00842539,-1.43766
-177.77,0.00832773,-1.4572
-180.19,0.00823008,-1.47184
-185.02,0.00813242,-1.47673
-189.86,0.00808359,-1.47184
-189.86,0.00798594,-1.46208
-194.69,0.00788828,-1.46208
-197.11,0.00779063,-1.47184
-199.53,0.00769297,-1.49137
-201.95,0.00759531,-1.51091
-204.37,0.00749766,-1.52555
-206.78,0.0074,-1.53532
-209.2,0.00730234,-1.54997
-211.62,0.00720469,-1.57927
-214.04,0.00715586,-1.60856
-216.46,0.0070582,-1.62809
-218.87,0.00696055,-1.62321
-221.29,0.00686289,-1.61345
-223.71,0.00676523,-1.61833
-226.13,0.00666758,-1.63298
-228.55,0.00656992,-1.64274
-230.96,0.00647227,-1.63786
-233.38,0.00637461,-1.62321
-233.38,0.00627695,-1.61833
-235.8,0.00613047,-1.62321
-238.22,0.00603281,-1.64274
-240.64,0.00593516,-1.66227
-240.64,0.0058375,-1.68669
-240.64,0.00573984,-1.69645
-240.64,0.00564219,-1.70622
-243.05,0.0054957,-1.72575
-245.47,0.00539805,-1.74528
-247.89,0.00534922,-1.75993
-250.31,0.00525156,-1.75505
-250.31,0.00510508,-1.7404
-252.73,0.00500742,-1.73552
-257.56,0.00490977,-1.74528
-259.98,0.00481211,-1.75993
-259.98,0.00466563,-1.76481
-259.98,0.00456797,-1.75016
-259.98,0.00447031,-1.75016
-262.4,0.00437266,-1.75993
-264.82,0.004275,-1.77946
-264.82,0.00412852,-1.79411
-264.82,0.00403086,-1.79899
-267.23,0.0039332,-1.80387
-267.23,0.00378672,-1.80876
-269.65,0.00368906,-1.82341
-272.07,0.00359141,-1.83805
-274.49,0.00349375,-1.84782
-274.49,0.00334727,-1.84294
-274.49,0.00324961,-1.84294
-276.91,0.00315195,-1.84294
-276.91,0.00300547,-1.8527
-279.32,0.00290781,-1.8527
-279.32,0.00281016,-1.84294
-281.74,0.0027125,-1.83805
-279.32,0.00256602,-1.83805
-281.74,0.00246836,-1.84782
-284.16,0.0023707,-1.85759
-284.16,0.00222422,-1.85759
-284.16,0.00212656,-1.86247
-286.58,0.00202891,-1.86735
-289,0.00193125,-1.882
-286.58,0.00178477,-1.88688
-289,0.00168711,-1.88688
-289,0.00158945,-1.882
-289,0.00144297,-1.882
-289,0.00134531,-1.87712
-289,0.00124766,-1.87223
-291.41,0.00115,-1.87712
-291.41,0.00100352,-1.882
-291.41,0.00085703,-1.88688
-291.41,0.00075938,-1.882
-291.41,0.00066172,-1.882
-291.41,0.00056406,-1.89177
-293.83,0.00041758,-1.90641
-293.83,0.00031992,-1.9113
-293.83,0.00022227,-1.89665
-293.83,0.00012461,-1.882
-293.83,-0.00002187,-1.88688
-296.25,-0.00011953,-1.89665
-296.25,-0.00021719,-1.90641
-293.83,-0.00036367,-1.89665
-293.83,-0.00046133,-1.88688
-293.83,-0.00060781,-1.882
-291.41,-0.00070547,-1.88688
-291.41,-0.00085195,-1.89177
-291.41,-0.00090078,-1.89177
-291.41,-0.00104727,-1.89177
-291.41,-0.00114492,-1.882
-289,-0.00129141,-1.87712
-289,-0.00138906,-1.87223
-291.41,-0.00148672,-1.87712
-289,-0.0016332,-1.87712
-289,-0.00177969,-1.86247
-289,-0.00187734,-1.84782
-286.58,-0.001975,-1.84294
-286.58,-0.00207266,-1.8527
-286.58,-0.00221914,-1.86735
-284.16,-0.0023168,-1.87223
-281.74,-0.00241445,-1.86247
-279.32,-0.00251211,-1.86247
-279.32,-0.00265859,-1.86247
-279.32,-0.00275625,-1.86735
-279.32,-0.00285391,-1.86735
-279.32,-0.00300039,-1.85759
-276.91,-0.00309805,-1.83805
-274.49,-0.0031957,-1.82341
-274.49,-0.00329336,-1.81852
-276.91,-0.00343984,-1.81852
-274.49,-0.0035375,-1.81852
-272.07,-0.00363516,-1.80387
-267.23,-0.00373281,-1.78923
-267.23,-0.0038793,-1.78434
-264.82,-0.00397695,-1.78923
-264.82,-0.00407461,-1.78923
-262.4,-0.00417227,-1.78434
-259.98,-0.00426992,-1.77458
-259.98,-0.00441641,-1.7697
-257.56,-0.00451406,-1.75993
-257.56,-0.00461172,-1.75016
-255.14,-0.00470937,-1.7404
-255.14,-0.00480703,-1.73552
-252.73,-0.00495352,-1.72575
-250.31,-0.00505117,-1.72087
-247.89,-0.00514883,-1.71598
-245.47,-0.00524648,-1.7111
-245.47,-0.00534414,-1.7111
-243.05,-0.0054418,-1.69157
-240.64,-0.00553945,-1.67692
-238.22,-0.00563711,-1.67204
-233.38,-0.00573477,-1.67692
-233.38,-0.00588125,-1.67692
-230.96,-0.00597891,-1.67204
-230.96,-0.00607656,-1.66227
-228.55,-0.00617422,-1.64762
-226.13,-0.00627187,-1.64274
-226.13,-0.00636953,-1.63298
-223.71,-0.00646719,-1.61345
-221.29,-0.00656484,-1.5988
-216.46,-0.0066625,-1.57927
-214.04,-0.00676016,-1.56462
-211.62,-0.00685781,-1.55973
-211.62,-0.00690664,-1.55973
-209.2,-0.0070043,-1.54997
-206.78,-0.00710195,-1.53532
-204.37,-0.00719961,-1.52067
-199.53,-0.00729727,-1.51091
-199.53,-0.00739492,-1.50602
-197.11,-0.00744375,-1.49626
-194.69,-0.00754141,-1.48161
-192.28,-0.00768789,-1.46696
-187.44,-0.00773672,-1.45231
-187.44,-0.00783437,-1.44255
-185.02,-0.00793203,-1.43766
-180.19,-0.00798086,-1.41813
-180.19,-0.00807852,-1.39372
-175.35,-0.00817617,-1.37419
-170.52,-0.00827383,-1.3693
-168.1,-0.00832266,-1.3693
-165.68,-0.00842031,-1.3693
-163.26,-0.00851797,-1.35954
-160.84,-0.00861563,-1.34489
-158.43,-0.00866445,-1.34001
-156.01,-0.00876211,-1.34001
-153.59,-0.00885977,-1.33512
-151.17,-0.00890859,-1.31559
-148.75,-0.00900625,-1.29118
-143.92,-0.00905508,-1.26188
-139.08,-0.00915273,-1.24723
-136.66,-0.00925039,-1.23747
-136.66,-0.00929922,-1.2277
-134.25,-0.00934805,-1.21305
-129.41,-0.0094457,-1.18864
-124.57,-0.00954336,-1.16911
-122.16,-0.00959219,-1.15446
-119.74,-0.00968984,-1.15446
-117.32,-0.00973867,-1.15446
-114.9,-0.00983633,-1.13493
-110.07,-0.00988516,-1.11052
-107.65,-0.00993398,-1.0861
-105.23,-0.00998281,-1.07634
-102.81,-0.01008047,-1.07634
-100.39,-0.0101293,-1.06657
